ADD,EPA,District ,Market,Month,Year,Commodity,Price
Salima,Tembwe,Salima,Salima,April,2024,Groundnuts,3200
Kasungu,Chikwatula,Ntchisi,Ntchisi,April,2024,Groundnuts,2477.8
Kasungu,Malomo,Ntchisi,Malomo,April,2024,Groundnuts,2500
Kasungu,Nachisaka,Dowa East,Dowa,April,2024,Groundnuts,2000
Kasungu,Mponela,Dowa West,Mponela,April,2024,Groundnuts,
Kasungu,Madisi,Dowa West,Madisi,April,2024,Groundnuts,
Kasungu,Bowe,Dowa West,Bowe,April,2024,Groundnuts,2000
Kasungu,Nambuma,Dowa West,Nambuma,April,2024,Groundnuts,
Kasungu,Santhe,Kasungu,Santhe,April,2024,Groundnuts,
Kasungu,Chipala,Kasungu,Kasungu,April,2024,Groundnuts,
Kasungu,Chamama,Kasungu,Chamama,April,2024,Groundnuts,
Kasungu,Kaluluma,Kasungu,Nkhamenya,April,2024,Groundnuts,
Kasungu,Kaluluma,Kasungu,Chatoloma,April,2024,Groundnuts,
Kasungu,Mkanda,Mchinji,Mkanda,April,2024,Groundnuts,
Kasungu,Zulu,Mchinji,Mchinji,April,2024,Groundnuts,
Lilongwe,Chilaza,Lilongwe West,Msundwe,April,2024,Groundnuts,
Lilongwe,Demera,Lilongwe West,Kasiya,April,2024,Groundnuts,
Lilongwe,Chitsime,Lilongwe East,Lilongwe,April,2024,Groundnuts,3000
Lilongwe,Mitundu,Lilongwe West,Mitundu,April,2024,Groundnuts,
Lilongwe,Chitsime,Lilongwe East,Nanjiri,April,2024,Groundnuts,
Lilongwe,Chitekwere,Lilongwe East,Nkhoma,April,2024,Groundnuts,1790
Lilongwe,Lobi,Dedza,Thete,April,2024,Groundnuts,
Lilongwe,Mtakataka,Dedza,Mtakataka,April,2024,Groundnuts,
Lilongwe,Linthipe,Dedza,Chimbiya,April,2024,Groundnuts,2112.82
Lilongwe,Bembeke,Dedza,Bembeke Turn off,April,2024,Groundnuts,
Lilongwe,Njolomole,Ntcheu,Lizulu,April,2024,Groundnuts,
Lilongwe,Sharpevale,Ntcheu,Sharpevaley,April,2024,Groundnuts,
Lilongwe,Tsangano,Ntcheu,Tsangano Turn off,April,2024,Groundnuts,2045.6
Lilongwe,Nsipe,Ntcheu,Ntcheu,April,2024,Groundnuts,
Lilongwe,Manjawira,Ntcheu,Ntonda,April,2024,Groundnuts,
Machinga,Bazale,Balaka,Balaka,April,2024,Groundnuts,3606.25
Machinga,Chikweo,Machinga,Ntaja,April,2024,Groundnuts,
Machinga,Mpiya,Machinga,Namwera,April,2024,Groundnuts,
